User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
U02958,John Patel,P8537,Female,18-25,25,Single,Dammam,North,Student,Groceries,7,21055,,
U02959,Ali Johnson,P6332,Female,36-45,38,Single,Jeddah,East,Manager,Clothing,3,39890,,
U02960,Michael Martinez,P6415,Female,46-55,21,Married,Mumbai,West,Analyst,Clothing,10,6115,,
U02961,Olivia Brown,P6067,Male,26-35,37,Single,Dammam,Central,Engineer,Groceries,2,39035,,
U02962,Ahmed Brown,P8489,Male,36-45,27,Married,Riyadh,West,Sales,Clothing,10,9177,,
U02963,Sara Patel,P7008,Female,18-25,27,Single,Delhi,North,Teacher,Groceries,5,33933,,
U02964,Ahmed Wilson,P2200,Male,26-35,29,Single,New York,East,Manager,Furniture,3,7359,,
U02965,Sophia Ahmed,P8064,Male,55+,21,Married,California,West,Sales,Sports,9,18332,,
U02966,Olivia Martinez,P8861,Female,36-45,48,Single,Medina,South,Manager,Sports,2,11428,,
U02967,David Patel,P9736,Female,26-35,44,Married,New York,North,Student,Electronics,2,17625,,
U02968,Ahmed Khan,P4609,Female,46-55,28,Single,Texas,South,Manager,Sports,10,42406,,
U02969,Olivia Khan,P7362,Female,26-35,59,Married,Delhi,East,Sales,Furniture,3,19790,,
U02970,Sara Brown,P6496,Female,36-45,39,Married,Jeddah,South,Accountant,Furniture,7,1267,,
U02971,Ahmed Brown,P6937,Male,36-45,18,Married,Makkah,Central,Analyst,Furniture,3,23822,,
U02972,David Johnson,P6616,Female,18-25,57,Single,Medina,North,Manager,Groceries,2,11313,,
U02973,Sara Martinez,P1301,Female,18-25,30,Married,Delhi,South,Manager,Groceries,9,44237,,
U02974,Sophia Khan,P6646,Male,55+,45,Single,Mumbai,East,Student,Groceries,5,32151,,
U02975,Olivia Wilson,P8610,Male,46-55,52,Married,Makkah,East,Analyst,Beauty,9,1653,,
U02976,Ahmed Wilson,P6069,Male,26-35,27,Married,Texas,Central,Student,Groceries,1,25995,,
U02977,Mohammed Smith,P9294,Female,46-55,46,Single,Mumbai,North,Manager,Beauty,2,44797,,
U02978,Emily Brown,P8371,Female,46-55,31,Single,California,South,Analyst,Sports,5,8886,,
U02979,Olivia Brown,P9331,Male,46-55,44,Married,California,Central,Sales,Clothing,9,39028,,
U02980,Aisha Ahmed,P9738,Male,46-55,29,Married,Delhi,West,Engineer,Groceries,2,38385,,
U02981,Sophia Johnson,P9161,Male,18-25,52,Single,Makkah,West,Accountant,Electronics,1,34297,,
U02982,Ahmed Patel,P9545,Female,26-35,29,Single,Texas,South,Student,Sports,2,38242,,
U02983,Aisha Garcia,P5642,Female,18-25,37,Single,Dammam,North,Student,Beauty,8,31608,,
U02984,Mohammed Smith,P7503,Male,36-45,28,Married,New York,North,Accountant,Electronics,10,9258,,
U02985,Aisha Martinez,P7926,Female,46-55,25,Married,Medina,East,Accountant,Groceries,7,29287,,
U02986,Sara Smith,P6405,Female,55+,25,Single,New York,North,Manager,Sports,5,45773,,
U02987,Olivia Johnson,P9425,Male,18-25,56,Single,Mumbai,East,Engineer,Beauty,2,40803,,
U02988,Aisha Johnson,P5075,Male,26-35,22,Married,California,Central,Analyst,Clothing,3,10533,,
U02989,Sophia Wilson,P3124,Male,26-35,58,Married,Jeddah,North,Accountant,Beauty,5,15557,,
U02990,Sophia Lee,P5619,Male,26-35,55,Single,California,East,Developer,Sports,7,29860,,
U02991,Mohammed Garcia,P1277,Female,55+,59,Married,California,East,Sales,Furniture,6,4105,,
U02992,Michael Martinez,P6035,Male,26-35,52,Single,Mumbai,Central,Developer,Groceries,9,13425,,
U02993,Sara Brown,P8782,Female,26-35,46,Married,Jeddah,Central,Student,Groceries,2,28512,,
U02994,David Ahmed,P4876,Male,18-25,29,Married,Delhi,West,Student,Sports,6,28611,,
U02995,Mohammed Khan,P1097,Female,18-25,26,Married,Texas,North,Student,Sports,8,50000,,
U02996,Aisha Garcia,P1473,Male,46-55,44,Single,Makkah,South,Engineer,Electronics,3,22533,,
U02997,Ahmed Brown,P4863,Female,18-25,34,Married,Jeddah,Central,Developer,Beauty,5,41209,,
U02998,Mohammed Ahmed,P4862,Male,55+,25,Single,Texas,South,Teacher,Electronics,1,47475,,
U02999,Ahmed Ahmed,P8921,Female,26-35,54,Single,Jeddah,North,Teacher,Clothing,9,18555,,
U03000,Ali Wilson,P1791,Male,18-25,33,Married,New York,North,Analyst,Furniture,4,43697,,
U03001,Emily Patel,P2636,Male,46-55,42,Single,California,North,Teacher,Clothing,9,6697,,
U03002,John Garcia,P2442,Male,55+,40,Married,Makkah,South,Accountant,Furniture,8,45223,,
U03003,Emily Ahmed,P2769,Female,46-55,29,Single,New York,North,Engineer,Beauty,7,31593,,
U03004,Sara Brown,P1948,Male,55+,48,Married,Medina,Central,Accountant,Groceries,3,41251,,
U03005,Aisha Wilson,P1055,Male,46-55,47,Married,Delhi,Central,Sales,Clothing,7,26211,,
U03006,Mohammed Lee,P2786,Female,18-25,50,Single,New York,Central,Teacher,Beauty,3,40048,,
U03007,Michael Khan,P2033,Female,46-55,57,Single,Delhi,North,Accountant,Beauty,9,36737,,
U03008,Ahmed Patel,P2306,Male,26-35,37,Single,Delhi,North,Manager,Groceries,8,28118,,
U03009,Aisha Garcia,P5274,Male,36-45,51,Married,Makkah,South,Teacher,Furniture,4,43211,,
U03010,Emily Khan,P3452,Male,55+,34,Married,New York,Central,Analyst,Groceries,10,20729,,
U03011,Sara Lee,P1223,Male,26-35,51,Single,Delhi,North,Engineer,Beauty,5,27013,,
U03012,David Brown,P2429,Male,18-25,23,Married,Jeddah,North,Sales,Groceries,1,34339,,
U03013,Mohammed Brown,P1653,Female,46-55,39,Single,Delhi,East,Sales,Groceries,1,6261,,
U03014,Sophia Johnson,P5796,Female,36-45,46,Single,Riyadh,West,Analyst,Groceries,6,4687,,
U03015,Olivia Brown,P5111,Male,55+,25,Single,Makkah,East,Sales,Sports,6,44621,,
U03016,David Martinez,P3247,Female,36-45,54,Single,Jeddah,North,Accountant,Clothing,10,47206,,
U03017,Olivia Patel,P6604,Female,26-35,53,Married,Makkah,West,Developer,Electronics,9,38053,,
U03018,Michael Khan,P4585,Male,55+,25,Married,Makkah,Central,Sales,Groceries,6,43368,,
U03019,Daniel Johnson,P9245,Male,46-55,18,Single,Dammam,East,Accountant,Clothing,7,48579,,
U03020,Ali Ahmed,P7539,Female,36-45,33,Single,Mumbai,South,Student,Clothing,2,43730,,
U03021,Olivia Wilson,P3268,Female,26-35,56,Single,Jeddah,South,Analyst,Groceries,2,28076,,
U03022,Aisha Johnson,P2847,Male,36-45,26,Married,Mumbai,South,Sales,Sports,9,42450,,
U03023,David Ahmed,P9566,Female,18-25,55,Single,Dammam,South,Teacher,Electronics,10,4571,,
U03024,Emily Johnson,P7912,Female,46-55,51,Married,New York,North,Engineer,Furniture,6,5573,,
U03025,John Johnson,P3091,Female,26-35,46,Married,Texas,West,Analyst,Beauty,3,38632,,
U03026,David Garcia,P1252,Male,55+,37,Single,Dammam,North,Analyst,Clothing,5,49027,,
U03027,Mohammed Garcia,P7982,Female,55+,28,Single,Makkah,North,Student,Clothing,1,1570,,
U03028,David Wilson,P6244,Male,36-45,42,Married,Makkah,South,Student,Beauty,1,37379,,
U03029,Michael Lee,P7929,Female,18-25,37,Married,Texas,West,Teacher,Groceries,3,19960,,
U03030,John Khan,P6478,Female,36-45,42,Married,Makkah,Central,Engineer,Beauty,10,28900,,
U03031,Ahmed Garcia,P6161,Male,46-55,41,Married,Jeddah,East,Sales,Beauty,8,22768,,
U03032,Olivia Garcia,P3539,Male,18-25,55,Married,Delhi,North,Analyst,Sports,4,24154,,
U03033,Ahmed Ahmed,P4765,Female,18-25,43,Single,New York,South,Manager,Sports,10,31150,,
U03034,Michael Smith,P8961,Female,18-25,40,Married,Medina,Central,Analyst,Beauty,1,8082,,
U03035,David Wilson,P5426,Female,55+,30,Single,Jeddah,Central,Manager,Sports,7,20065,,
U03036,Ali Wilson,P1705,Male,36-45,20,Single,Delhi,Central,Student,Electronics,1,13280,,
U03037,Olivia Johnson,P9377,Female,46-55,54,Single,Riyadh,Central,Sales,Sports,1,36157,,
U03038,Mohammed Ahmed,P7616,Male,46-55,35,Married,Dammam,Central,Teacher,Beauty,3,39537,,
U03039,Sara Khan,P9720,Female,26-35,20,Single,Medina,West,Manager,Furniture,3,46527,,
U03040,Mohammed Lee,P7018,Female,36-45,31,Single,Texas,North,Teacher,Beauty,8,39794,,
U03041,Sophia Johnson,P8941,Male,18-25,52,Single,Delhi,West,Developer,Electronics,3,29713,,
U03042,Emily Patel,P5709,Male,46-55,58,Single,Jeddah,Central,Engineer,Electronics,6,34125,,
U03043,Ahmed Smith,P9593,Male,36-45,49,Single,Jeddah,South,Teacher,Clothing,2,28429,,
U03044,Sara Ahmed,P5675,Male,26-35,41,Single,Riyadh,Central,Engineer,Clothing,1,27151,,
U03045,Sara Smith,P1013,Female,46-55,58,Single,Riyadh,North,Student,Electronics,3,8175,,
U03046,Aisha Wilson,P1823,Female,26-35,44,Single,Delhi,North,Engineer,Clothing,3,40064,,
U03047,Sara Wilson,P6482,Female,46-55,44,Single,Makkah,East,Analyst,Groceries,5,10843,,
U03048,Aisha Ahmed,P7279,Female,55+,38,Married,Delhi,North,Analyst,Furniture,9,30778,,
U03049,John Ahmed,P9506,Male,26-35,29,Married,Makkah,East,Developer,Electronics,8,49630,,
U03050,Aisha Lee,P4475,Male,18-25,27,Married,Texas,Central,Student,Clothing,8,617,,
U03051,Daniel Johnson,P5006,Male,36-45,58,Married,Jeddah,South,Manager,Electronics,10,19184,,
U03052,Daniel Martinez,P2961,Female,36-45,49,Single,California,South,Student,Clothing,4,2057,,
U03053,Ali Martinez,P8148,Female,18-25,30,Single,Mumbai,North,Teacher,Electronics,6,28852,,
U03054,Michael Brown,P8051,Female,46-55,60,Married,Medina,East,Manager,Beauty,5,49359,,
U03055,John Martinez,P8831,Female,26-35,58,Single,Jeddah,West,Engineer,Furniture,4,35508,,
U03056,Olivia Khan,P5214,Male,55+,39,Married,Jeddah,East,Developer,Clothing,6,47053,,
U03057,Ahmed Martinez,P1458,Female,36-45,26,Married,California,Central,Manager,Sports,10,12563,,
U03058,John Johnson,P3116,Female,55+,59,Single,Mumbai,West,Student,Sports,1,15541,,
U03059,Aisha Johnson,P4239,Female,55+,53,Married,Jeddah,North,Accountant,Groceries,1,44657,,
U03060,Emily Martinez,P7652,Female,46-55,19,Married,Texas,West,Developer,Furniture,6,22824,,
U03061,John Johnson,P2978,Male,18-25,30,Single,Mumbai,South,Developer,Beauty,9,16521,,
U03062,Daniel Khan,P3059,Female,55+,37,Married,Texas,Central,Developer,Clothing,6,13847,,
U03063,Emily Garcia,P6007,Male,26-35,34,Married,Makkah,South,Teacher,Sports,3,26088,,
U03064,John Smith,P6660,Male,46-55,44,Single,New York,North,Accountant,Furniture,2,39090,,
U03065,John Brown,P4964,Female,18-25,52,Married,California,Central,Sales,Furniture,3,35211,,
U03066,Ahmed Martinez,P7249,Female,55+,49,Single,Dammam,North,Manager,Groceries,3,13539,,
U03067,Ahmed Ahmed,P3356,Female,26-35,35,Single,Makkah,East,Analyst,Sports,10,1328,,
U03068,Sara Wilson,P9957,Female,18-25,50,Single,Makkah,East,Manager,Clothing,7,29231,,
U03069,Sara Martinez,P6541,Male,18-25,60,Single,California,Central,Sales,Clothing,2,41710,,
U03070,Daniel Johnson,P5551,Female,55+,48,Single,Dammam,North,Accountant,Furniture,7,26557,,
U03071,Ahmed Brown,P1379,Female,18-25,19,Married,California,East,Analyst,Groceries,1,34473,,
U03072,David Martinez,P9198,Male,18-25,27,Married,Dammam,Central,Analyst,Electronics,10,3119,,
U03073,David Smith,P6300,Male,36-45,57,Single,Makkah,West,Accountant,Sports,8,29978,,
U03074,Ali Wilson,P5148,Male,46-55,48,Married,Mumbai,East,Sales,Furniture,4,45056,,
U03075,Aisha Smith,P3470,Male,26-35,50,Single,Mumbai,South,Sales,Furniture,5,46286,,
U03076,Sophia Garcia,P2876,Male,55+,59,Single,Mumbai,South,Developer,Electronics,7,30675,,
U03077,Aisha Wilson,P8290,Male,18-25,53,Single,Dammam,Central,Developer,Sports,10,39451,,
U03078,Olivia Lee,P1810,Female,36-45,53,Single,Mumbai,Central,Analyst,Clothing,1,41428,,
U03079,Aisha Wilson,P9163,Female,46-55,37,Married,Texas,West,Engineer,Beauty,10,36801,,
U03080,John Khan,P2368,Male,46-55,48,Single,Medina,East,Engineer,Beauty,10,23713,,
U03081,Sara Khan,P3275,Female,26-35,47,Married,New York,Central,Accountant,Furniture,3,1297,,
U03082,John Garcia,P9299,Male,36-45,37,Married,Dammam,South,Accountant,Electronics,2,44758,,
U03083,Aisha Patel,P3399,Female,46-55,56,Married,Dammam,South,Accountant,Groceries,7,45303,,
U03084,Aisha Wilson,P8478,Female,18-25,24,Single,California,East,Manager,Beauty,9,9718,,
U03085,Daniel Wilson,P2162,Male,26-35,46,Married,Riyadh,North,Manager,Furniture,7,17242,,
U03086,Mohammed Smith,P7135,Male,26-35,40,Single,Mumbai,North,Engineer,Sports,10,29811,,
U03087,Daniel Garcia,P5734,Male,36-45,51,Single,Mumbai,East,Manager,Furniture,2,2631,,
U03088,Michael Johnson,P6320,Female,46-55,50,Married,Mumbai,West,Engineer,Clothing,7,19299,,
U03089,Sara Johnson,P6705,Male,36-45,45,Single,New York,East,Analyst,Beauty,4,30933,,
U03090,David Martinez,P6747,Female,18-25,45,Married,California,West,Accountant,Clothing,3,2179,,
U03091,Daniel Smith,P2962,Male,18-25,58,Married,Riyadh,South,Teacher,Furniture,2,9736,,
U03092,Ahmed Wilson,P6658,Male,55+,54,Married,California,South,Accountant,Beauty,9,48281,,
U03093,Aisha Khan,P6722,Male,36-45,40,Single,New York,East,Manager,Sports,8,8546,,
U03094,John Garcia,P3119,Female,26-35,60,Single,Texas,South,Teacher,Beauty,2,31389,,
U03095,Sara Ahmed,P2203,Female,26-35,24,Single,Jeddah,South,Engineer,Furniture,3,33366,,
U03096,David Smith,P1721,Female,55+,42,Married,Medina,Central,Sales,Sports,3,11115,,
U03097,Ali Lee,P8172,Male,46-55,30,Single,Dammam,North,Student,Sports,7,43595,,
U03098,Daniel Smith,P3416,Female,55+,30,Married,Mumbai,Central,Student,Electronics,7,14384,,
U03099,John Patel,P8219,Female,46-55,38,Single,Delhi,Central,Teacher,Groceries,1,18637,,
U03100,Sara Ahmed,P3843,Female,55+,45,Single,Makkah,East,Developer,Beauty,9,37924,,
U03101,Ali Smith,P7695,Male,26-35,40,Married,Dammam,Central,Student,Groceries,6,49694,,
U03102,David Martinez,P6618,Male,18-25,20,Married,Delhi,West,Engineer,Furniture,9,25039,,
U03103,John Smith,P7889,Female,18-25,28,Married,California,West,Engineer,Beauty,9,19097,,
U03104,Daniel Smith,P8571,Male,26-35,60,Married,Dammam,Central,Manager,Furniture,9,27885,,
U03105,Michael Smith,P5213,Male,26-35,35,Married,Jeddah,Central,Developer,Furniture,4,26386,,
U03106,David Wilson,P4516,Male,26-35,37,Single,Jeddah,West,Teacher,Sports,8,20534,,
U03107,John Smith,P1090,Male,18-25,51,Married,Jeddah,North,Engineer,Sports,6,46815,,
U03108,Aisha Patel,P6542,Female,36-45,42,Married,Delhi,West,Analyst,Groceries,4,29201,,
U03109,Olivia Smith,P1215,Female,36-45,26,Married,Medina,East,Developer,Clothing,8,26653,,
U03110,John Ahmed,P5220,Female,55+,52,Married,Riyadh,North,Analyst,Electronics,1,17862,,
U03111,Emily Smith,P7591,Male,36-45,30,Married,Texas,Central,Manager,Electronics,9,19513,,
U03112,Michael Patel,P8810,Male,26-35,51,Married,Delhi,East,Developer,Sports,4,30798,,
U03113,Daniel Patel,P3132,Female,18-25,58,Married,New York,North,Developer,Electronics,10,49035,,
U03114,Michael Lee,P8978,Female,36-45,27,Married,Texas,South,Sales,Beauty,1,48917,,
U03115,Ahmed Smith,P7342,Male,55+,25,Married,Delhi,North,Sales,Sports,3,16909,,
U03116,John Ahmed,P4032,Female,46-55,19,Single,Mumbai,South,Teacher,Sports,4,43017,,
U03117,Mohammed Ahmed,P7016,Male,46-55,36,Married,Riyadh,North,Developer,Clothing,8,26016,,
U03118,Daniel Garcia,P5376,Male,55+,18,Married,California,West,Developer,Groceries,9,23656,,
U03119,Ali Wilson,P1953,Male,55+,24,Single,Mumbai,South,Sales,Sports,8,27897,,
U03120,David Lee,P9246,Male,26-35,19,Married,Makkah,West,Engineer,Furniture,2,42780,,
U03121,Ahmed Johnson,P2032,Female,36-45,29,Married,New York,East,Sales,Groceries,1,17797,,
U03122,Ali Ahmed,P8219,Female,36-45,41,Married,Texas,East,Engineer,Sports,5,49948,,
U03123,Emily Martinez,P2578,Female,26-35,38,Married,Texas,West,Analyst,Groceries,6,1530,,
U03124,Ahmed Smith,P2910,Male,26-35,41,Married,New York,West,Teacher,Furniture,10,44545,,
U03125,David Khan,P2003,Female,36-45,46,Married,Riyadh,West,Engineer,Clothing,8,40305,,
U03126,Aisha Wilson,P8196,Female,26-35,22,Married,Delhi,Central,Engineer,Groceries,8,12924,,
U03127,Michael Wilson,P8806,Female,36-45,56,Married,Riyadh,South,Manager,Groceries,2,13760,,
U03128,Sara Patel,P5111,Female,36-45,34,Married,Riyadh,Central,Sales,Beauty,9,24955,,
U03129,David Ahmed,P5402,Female,26-35,55,Single,Delhi,North,Accountant,Electronics,8,28110,,
U03130,Olivia Khan,P9969,Female,55+,28,Married,Delhi,North,Engineer,Electronics,1,5303,,
U03131,Sophia Khan,P1439,Male,55+,19,Married,Riyadh,East,Teacher,Furniture,8,38794,,
U03132,Michael Garcia,P5061,Male,46-55,58,Married,Makkah,East,Manager,Electronics,7,9427,,
U03133,Mohammed Garcia,P2583,Female,46-55,56,Single,Riyadh,South,Analyst,Beauty,5,574,,
U03134,Ali Lee,P7556,Female,55+,55,Married,Riyadh,East,Manager,Sports,1,19249,,
U03135,Sophia Brown,P6700,Female,46-55,59,Married,Mumbai,Central,Manager,Electronics,3,48704,,
U03136,Ali Wilson,P8148,Female,55+,42,Single,Delhi,East,Sales,Sports,5,39341,,
U03137,Mohammed Garcia,P6500,Male,46-55,56,Single,Texas,East,Developer,Electronics,1,3625,,
U03138,Daniel Khan,P6090,Male,55+,35,Married,Medina,Central,Teacher,Furniture,10,16584,,
U03139,Olivia Garcia,P2691,Female,26-35,54,Single,Dammam,South,Developer,Groceries,2,28951,,
U03140,Sophia Wilson,P1645,Female,46-55,33,Married,New York,Central,Analyst,Groceries,3,19300,,
U03141,John Martinez,P1079,Male,55+,19,Married,Makkah,North,Developer,Clothing,9,26475,,
U03142,David Patel,P8919,Male,55+,33,Single,Makkah,North,Student,Sports,3,44230,,
U03143,Emily Smith,P2631,Male,46-55,44,Single,California,Central,Teacher,Groceries,3,22409,,
U03144,Sara Smith,P8063,Female,46-55,44,Single,Texas,West,Student,Furniture,5,24231,,
U03145,Emily Wilson,P7564,Male,26-35,50,Married,Delhi,Central,Engineer,Sports,2,46256,,
U03146,John Martinez,P4725,Female,55+,50,Married,Riyadh,West,Student,Furniture,1,27727,,
U03147,Daniel Wilson,P9646,Male,26-35,58,Married,Medina,West,Engineer,Electronics,7,17135,,
U03148,Ahmed Lee,P8802,Female,36-45,47,Single,Jeddah,South,Analyst,Electronics,8,40060,,
U03149,Ahmed Martinez,P7411,Female,26-35,38,Single,California,South,Teacher,Beauty,9,3359,,
U03150,David Wilson,P8249,Female,18-25,53,Married,California,South,Manager,Clothing,3,32080,,
U03151,David Lee,P7269,Female,26-35,34,Single,New York,North,Accountant,Electronics,1,25522,,
U03152,Sara Brown,P1009,Female,36-45,37,Single,Texas,Central,Engineer,Furniture,7,41377,,
U03153,Aisha Patel,P4328,Female,36-45,42,Married,Medina,East,Student,Clothing,2,24413,,
U03154,John Brown,P4828,Female,26-35,43,Married,Dammam,South,Engineer,Furniture,6,47499,,
U03155,Emily Garcia,P8583,Female,36-45,48,Single,Makkah,East,Manager,Groceries,4,40442,,
U03156,Sophia Garcia,P2153,Male,18-25,41,Single,Jeddah,North,Accountant,Sports,1,10509,,
U03157,Daniel Lee,P6879,Female,36-45,41,Married,California,Central,Sales,Beauty,5,29459,,
U03158,Emily Ahmed,P3725,Male,18-25,48,Married,Riyadh,Central,Developer,Clothing,7,25591,,
U03159,Emily Martinez,P3867,Male,55+,59,Married,Dammam,Central,Developer,Sports,2,14364,,
U03160,Ali Patel,P8006,Female,36-45,19,Single,Medina,North,Sales,Clothing,8,48589,,
U03161,Olivia Johnson,P9566,Male,36-45,20,Single,Texas,West,Teacher,Furniture,6,10151,,
U03162,Emily Khan,P5947,Male,46-55,41,Single,New York,West,Student,Sports,1,7357,,
U03163,Aisha Garcia,P3901,Male,55+,51,Married,Medina,North,Accountant,Sports,2,4651,,
U03164,Sara Ahmed,P3743,Female,26-35,25,Single,Dammam,East,Manager,Sports,5,16706,,
U03165,Emily Lee,P2903,Female,36-45,24,Married,Makkah,East,Developer,Furniture,6,18334,,
U03166,John Brown,P9525,Female,36-45,37,Single,Mumbai,East,Teacher,Furniture,1,43170,,
U03167,Michael Johnson,P4887,Female,46-55,32,Single,Riyadh,East,Engineer,Furniture,1,18581,,
U03168,John Brown,P8729,Female,46-55,39,Married,Riyadh,West,Analyst,Clothing,3,13976,,
U03169,Ali Patel,P2946,Male,55+,32,Married,New York,Central,Sales,Beauty,1,48433,,
U03170,Emily Martinez,P9898,Female,36-45,54,Single,Dammam,North,Sales,Sports,6,16590,,
U03171,Sara Martinez,P1003,Female,26-35,29,Married,Delhi,Central,Teacher,Beauty,6,36798,,
U03172,Sara Martinez,P4458,Male,55+,27,Married,Medina,East,Engineer,Beauty,2,22798,,
U03173,David Brown,P9673,Male,55+,25,Married,California,North,Analyst,Beauty,5,48811,,
U03174,Mohammed Garcia,P7161,Male,26-35,43,Married,Dammam,South,Accountant,Groceries,8,38747,,
U03175,Daniel Brown,P3033,Male,26-35,54,Single,California,Central,Analyst,Beauty,5,20763,,
U03176,Daniel Ahmed,P9389,Male,26-35,43,Married,California,South,Accountant,Electronics,6,29389,,
U03177,Mohammed Wilson,P6913,Male,26-35,30,Single,Medina,Central,Analyst,Beauty,7,24887,,
U03178,Emily Lee,P4991,Male,18-25,52,Single,Medina,East,Developer,Clothing,3,45589,,
U03179,Olivia Patel,P3474,Male,55+,49,Married,Medina,Central,Developer,Beauty,2,14024,,
U03180,Daniel Martinez,P4510,Male,55+,30,Married,Delhi,North,Accountant,Clothing,6,23472,,
U03181,Mohammed Lee,P2697,Male,46-55,18,Single,Dammam,North,Engineer,Sports,7,16369,,
U03182,Sophia Brown,P8041,Female,55+,30,Married,Riyadh,South,Teacher,Furniture,1,14087,,
U03183,Michael Wilson,P8863,Male,55+,24,Single,Medina,West,Sales,Beauty,4,2526,,
